Date P PET Q
1954-10-23 0 1.79 0.185
1954-10-24 0 1.763 0.185
1954-10-25 0 1.737 0.1807
1954-10-26 0.84 1.71 0.1807
1954-10-27 3.66 1.684 0.1764
1954-10-28 0 1.659 0.185
1954-10-29 15.46 1.633 0.2538
1954-10-30 6.69 1.608 0.3958
1954-10-31 0 1.583 0.3657
1954-11-01 0 1.558 0.2926
1954-11-02 9.47 1.534 0.2711
1954-11-03 1.74 1.51 0.3786
1954-11-04 2.59 1.486 0.3485
1954-11-05 3.22 1.462 0.3141
1954-11-06 0 1.439 0.3356
1954-11-07 0 1.416 0.3141
1954-11-08 0 1.393 0.2797
1954-11-09 0 1.371 0.2582
1954-11-10 0.51 1.349 0.2495
1954-11-11 0.94 1.328 0.2366
1954-11-12 0 1.306 0.2323
1954-11-13 0 1.285 0.2366
1954-11-14 0 1.265 0.2323
1954-11-15 0.25 1.245 0.228
1954-11-16 1.89 1.225 0.228
1954-11-17 2.18 1.206 0.2452
1954-11-18 23.99 1.187 0.4173
1954-11-19 18 1.168 1.4887
1954-11-20 6.47 1.15 2.7493
1954-11-21 0.43 1.132 1.5747
1954-11-22 0 1.114 0.8175
1954-11-23 1.68 1.097 0.5335
1954-11-24 2.87 1.081 0.4561
1954-11-25 0.01 1.065 0.469
1954-11-26 0.02 1.049 0.4432
1954-11-27 0.11 1.033 0.3958
1954-11-28 10.81 1.019 0.37
1954-11-29 0 1.004 0.74
1954-11-30 0 0.99 0.7831
1954-12-01 0 0.977 0.512
1954-12-02 0 0.963 0.4475
1954-12-03 0 0.951 0.4087
1954-12-04 0 0.939 0.3786
1954-12-05 10.2 0.927 0.3657
1954-12-06 0.07 0.916 0.5765
1954-12-07 0 0.905 0.5679
1954-12-08 0 0.894 0.4001
1954-12-09 15.83 0.885 0.7572
1954-12-10 0 0.875 1.7812
1954-12-11 0 0.866 0.9293
1954-12-12 0.76 0.858 0.6325
1954-12-13 32.87 0.85 0.7056
1954-12-14 10.4 0.843 8.8632
1954-12-15 0.06 0.836 7.9166
1954-12-16 0.04 0.829 1.6134
1954-12-17 0 0.823 1.0928
1954-12-18 10.13 0.818 1.0584
1954-12-19 0 0.813 1.2908
1954-12-20 0 0.808 0.8863
1954-12-21 0 0.804 0.6798
1954-12-22 0 0.801 0.512
1954-12-23 0 0.798 0.7486
1954-12-24 0 0.796 0.5937
1954-12-25 0 0.794 0.5679
1954-12-26 0 0.792 0.5249
1954-12-27 0.08 0.791 0.4991
1954-12-28 0.47 0.791 0.4819
1954-12-29 15.76 0.791 0.5335
1954-12-30 0.95 0.792 0.8347
1954-12-31 0 0.793 0.6454
1955-01-01 0.51 0.79 0.5507
1955-01-02 0.49 0.799 0.5335
1955-01-03 0 0.802 0.512
1955-01-04 0 0.806 0.4776
1955-01-05 0.36 0.81 0.469
1955-01-06 0.01 0.815 0.4561
1955-01-07 0 0.82 0.4432
1955-01-08 0.05 0.825 0.4216
1955-01-09 0.5 0.832 0.413
1955-01-10 1.49 0.838 0.413
1955-01-11 9.89 0.845 0.4346
1955-01-12 0 0.853 0.4518
1955-01-13 0.43 0.861 0.4303
1955-01-14 0.1 0.87 0.4173
1955-01-15 0 0.879 0.4173
1955-01-16 0 0.888 0.4991
1955-01-17 0 0.898 0.512
1955-01-18 0 0.909 0.4647
1955-01-19 4.25 0.92 0.4647
1955-01-20 0.1 0.931 0.4647
1955-01-21 0.65 0.943 0.413
1955-01-22 3.17 0.955 0.4819
1955-01-23 0.03 0.968 0.6196
1955-01-24 0 0.982 0.5851
1955-01-25 0 0.995 0.512
1955-01-26 0 1.009 0.469
1955-01-27 0 1.024 0.4475
1955-01-28 0 1.039 0.4173
1955-01-29 0.01 1.055 0.4303
1955-01-30 0 1.071 0.4303
1955-01-31 0 1.087 0.469
1955-02-01 0.7 1.104 0.4647
1955-02-02 7.04 1.121 0.4776
1955-02-03 0 1.138 0.5034
1955-02-04 0 1.156 0.4216
1955-02-05 1.12 1.175 0.4991
1955-02-06 39.4 1.194 1.8802
1955-02-07 0.57 1.213 9.4655
1955-02-08 0.03 1.232 3.0419
1955-02-09 0 1.252 1.351
1955-02-10 0 1.273 1.0068
1955-02-11 9.58 1.293 0.9293
1955-02-12 0 1.314 1.1875
1955-02-13 0 1.336 0.7056
1955-02-14 0 1.357 0.654
1955-02-15 0 1.38 0.7271
1955-02-16 0.2 1.402 0.6325
1955-02-17 0.16 1.425 0.6024
1955-02-18 0 1.448 0.5679
1955-02-19 0 1.471 0.5206
1955-02-20 0 1.495 0.5034
1955-02-21 0.03 1.519 0.4948
1955-02-22 8.53 1.543 0.4948
1955-02-23 12.15 1.567 1.5704
1955-02-24 3.9 1.592 1.6909
1955-02-25 0 1.617 1.1961
1955-02-26 0.37 1.643 0.9466
1955-02-27 9.94 1.668 1.1187
1955-02-28 2.64 1.694 1.6694
1955-03-01 9.68 1.72 3.1236
1955-03-02 0.07 1.747 3.0505
1955-03-03 9.82 1.773 1.3682
1955-03-04 0.78 1.8 1.8372
1955-03-05 25.19 1.827 2.5901
1955-03-06 14.41 1.854 8.4329
1955-03-07 0 1.882 6.1526
1955-03-08 0 1.909 2.1383
1955-03-09 0 1.937 1.5059
1955-03-10 0.1 1.965 1.0756
1955-03-11 3.93 1.993 0.9896
1955-03-12 0.28 2.021 1.0326
1955-03-13 0.35 2.049 1.0756
1955-03-14 1.34 2.078 0.9035
1955-03-15 4.02 2.107 0.8605
1955-03-16 2.66 2.135 0.9035
1955-03-17 0.1 2.164 0.9035
1955-03-18 5.86 2.193 0.8175
1955-03-19 1.15 2.222 0.8605
1955-03-20 0.02 2.251 0.8175
1955-03-21 5.87 2.281 0.8175
1955-03-22 14.77 2.31 1.5059
1955-03-23 0 2.339 1.9361
1955-03-24 0.1 2.369 1.2908
1955-03-25 2.9 2.398 0.9466
1955-03-26 1.5 2.427 0.8605
1955-03-27 0 2.457 0.7745
1955-03-28 0 2.487 0.7314
1955-03-29 0 2.516 0.6884
1955-03-30 0 2.546 0.6454
1955-03-31 0 2.575 0.6024
1955-04-01 0 2.605 0.5937
1955-04-02 0 2.634 0.5808
1955-04-03 0 2.663 0.5765
1955-04-04 0 2.693 0.5507
1955-04-05 0.03 2.722 0.5249
1955-04-06 0.33 2.751 0.5335
1955-04-07 0 2.781 0.5421
1955-04-08 0 2.81 0.5163
1955-04-09 0 2.839 0.4948
1955-04-10 0 2.868 0.4905
1955-04-11 29.64 2.896 0.5335
1955-04-12 0.99 2.925 2.8138
1955-04-13 6.36 2.954 1.3252
1955-04-14 25.39 2.982 2.7192
1955-04-15 0.55 3.011 4.7328
1955-04-16 0 3.039 1.6522
1955-04-17 2.98 3.067 1.1316
1955-04-18 0.03 3.095 0.9552
1955-04-19 0.07 3.122 0.8648
1955-04-20 0 3.15 0.7874
1955-04-21 12.56 3.177 0.7185
1955-04-22 1.3 3.204 1.2219
1955-04-23 0.58 3.231 0.9896
1955-04-24 10.4 3.258 0.7874
1955-04-25 7.72 3.284 1.3983
1955-04-26 0.27 3.31 1.4629
1955-04-27 0 3.336 1.0068
1955-04-28 0 3.362 0.8519
1955-04-29 0.01 3.388 0.74
1955-04-30 0.11 3.413 0.6583
1955-05-01 0.14 3.438 0.611
1955-05-02 0 3.463 0.5593
1955-05-03 0.09 3.487 0.5335
1955-05-04 0.13 3.511 0.5077
1955-05-05 0 3.535 0.4905
1955-05-06 0 3.559 0.4604
1955-05-07 0 3.582 0.4216
1955-05-08 0.02 3.605 0.413
1955-05-09 0 3.627 0.3958
1955-05-10 0 3.65 0.3829
1955-05-11 3.45 3.672 0.3829
1955-05-12 0.37 3.693 0.3872
1955-05-13 28.15 3.715 0.4905
1955-05-14 2.74 3.735 1.0197
1955-05-15 0 3.756 0.7228
1955-05-16 0 3.776 0.5378
1955-05-17 0 3.796 0.4561
1955-05-18 0 3.815 0.413
1955-05-19 0.06 3.834 0.3915
1955-05-20 0.37 3.853 0.37
1955-05-21 5.66 3.871 0.3528
1955-05-22 27.13 3.889 0.7056
1955-05-23 2.21 3.907 1.6134
1955-05-24 2.13 3.924 0.8261
1955-05-25 0.18 3.94 0.5593
1955-05-26 0 3.956 0.4647
1955-05-27 0 3.972 0.3915
1955-05-28 0.04 3.987 0.3571
1955-05-29 20.75 4.002 0.3915
1955-05-30 0.13 4.017 1.2219
1955-05-31 0 4.031 0.6497
1955-06-01 0 4.044 0.4173
1955-06-02 0 4.058 0.3614
1955-06-03 0 4.07 0.3356
1955-06-04 0.01 4.082 0.3184
1955-06-05 0 4.094 0.2969
1955-06-06 0 4.105 0.2883
1955-06-07 12.99 4.116 0.2883
1955-06-08 5.86 4.126 0.3442
1955-06-09 0.45 4.136 0.3571
1955-06-10 0.54 4.146 0.3184
1955-06-11 39.28 4.155 1.5231
1955-06-12 0.55 4.163 2.2889
1955-06-13 0 4.171 0.8175
1955-06-14 0 4.178 0.5163
1955-06-15 0 4.185 0.4303
1955-06-16 0 4.192 0.3958
1955-06-17 0 4.198 0.3614
1955-06-18 0.02 4.203 0.3356
1955-06-19 1.26 4.208 0.327
1955-06-20 0.04 4.212 0.3399
1955-06-21 0.3 4.216 0.3313
1955-06-22 1.52 4.22 0.2969
1955-06-23 4.67 4.223 0.2926
1955-06-24 0.3 4.225 0.3227
1955-06-25 9.61 4.227 0.3485
1955-06-26 1.04 4.229 0.3485
1955-06-27 0 4.23 0.3614
1955-06-28 0 4.23 0.2969
1955-06-29 0 4.23 0.2711
1955-06-30 0 4.229 0.2495
1955-07-01 0 4.228 0.2409
1955-07-02 0 4.227 0.2323
1955-07-03 0.15 4.224 0.2194
1955-07-04 0.22 4.222 0.2151
1955-07-05 0.22 4.219 0.2151
1955-07-06 2.16 4.215 0.2237
1955-07-07 7.24 4.211 0.2237
1955-07-08 0.23 4.206 0.2797
1955-07-09 16.45 4.201 0.3184
1955-07-10 20.53 4.195 0.9552
1955-07-11 9.75 4.189 3.5453
1955-07-12 5.1 4.183 1.7296
1955-07-13 0.01 4.176 0.6712
1955-07-14 0 4.168 0.413
1955-07-15 0 4.16 0.3313
1955-07-16 0.17 4.151 0.284
1955-07-17 0.14 4.142 0.2495
1955-07-18 1.5 4.133 0.228
1955-07-19 0 4.123 0.2108
1955-07-20 0 4.112 0.2065
1955-07-21 0 4.101 0.2022
1955-07-22 0.03 4.09 0.1893
1955-07-23 6.06 4.078 0.1764
1955-07-24 3.6 4.065 0.2883
1955-07-25 0 4.053 0.1979
1955-07-26 0 4.039 0.1893
1955-07-27 0.43 4.026 0.1721
1955-07-28 2.94 4.011 0.1678
1955-07-29 0.54 3.997 0.1893
1955-07-30 13.96 3.982 0.185
1955-07-31 5.42 3.966 0.2151
1955-08-01 0.23 3.95 0.2538
1955-08-02 0.53 3.934 0.2108
1955-08-03 0.31 3.917 0.1721
1955-08-04 0.77 3.9 0.1506
1955-08-05 0.02 3.882 0.1377
1955-08-06 2.11 3.864 0.142
1955-08-07 3.85 3.846 0.1678
1955-08-08 0.98 3.827 0.2452
1955-08-09 4.01 3.808 0.2108
1955-08-10 1.19 3.789 0.2194
1955-08-11 12.68 3.769 0.228
1955-08-12 56.54 3.748 1.9878
1955-08-13 7.58 3.728 9.5946
1955-08-14 30.91 3.707 2.1642
1955-08-15 1.58 3.685 9.1643
1955-08-16 11.6 3.663 1.9576
1955-08-17 85.9 3.641 9.9818
1955-08-18 18.67 3.619 31.3653
1955-08-19 0.58 3.596 29.4722
1955-08-20 0 3.573 1.9318
1955-08-21 0.36 3.55 1.0025
1955-08-22 2.67 3.526 0.8605
1955-08-23 0.33 3.502 0.8175
1955-08-24 0.02 3.478 0.7745
1955-08-25 0.03 3.453 0.6454
1955-08-26 0 3.429 0.5593
1955-08-27 0 3.404 0.5163
1955-08-28 0.32 3.378 0.4733
1955-08-29 0.02 3.353 0.4303
1955-08-30 0.43 3.327 0.4303
1955-08-31 0.63 3.301 0.4303
1955-09-01 0.43 3.274 0.4303
1955-09-02 17.63 3.248 0.8605
1955-09-03 12.68 3.221 1.635
1955-09-04 0.16 3.194 1.5059
1955-09-05 0.01 3.167 0.9466
1955-09-06 0 3.139 0.9466
1955-09-07 0.37 3.112 1.0756
1955-09-08 0.04 3.084 0.6884
1955-09-09 0 3.056 0.5163
1955-09-10 0.23 3.028 0.3872
1955-09-11 2.12 3 0.3442
1955-09-12 0 2.971 0.3227
1955-09-13 0 2.943 0.3012
1955-09-14 0 2.914 0.2926
1955-09-15 0 2.886 0.2926
1955-09-16 0 2.857 0.2926
1955-09-17 0 2.828 0.284
1955-09-18 0 2.799 0.2797
1955-09-19 6.42 2.77 0.284
1955-09-20 0.11 2.74 0.3012
1955-09-21 0 2.711 0.3012
1955-09-22 0.28 2.682 0.2754
1955-09-23 0.67 2.652 0.2797
1955-09-24 2.35 2.623 0.3012
1955-09-25 0 2.593 0.327
1955-09-26 0 2.564 0.3055
1955-09-27 0 2.534 0.2754
1955-09-28 3.4 2.505 0.2754
1955-09-29 0 2.475 0.2754
1955-09-30 2.35 2.446 0.2625
1955-10-01 0.27 2.416 0.2625
1955-10-02 0 2.387 0.2668
1955-10-03 0 2.357 0.2582
1955-10-04 0 2.328 0.2495
1955-10-05 0.04 2.299 0.2495
1955-10-06 0.05 2.27 0.2538
1955-10-07 0.12 2.24 0.2495
1955-10-08 13.4 2.211 0.2625
1955-10-09 0 2.182 0.3313
1955-10-10 0 2.153 0.3098
1955-10-11 0 2.124 0.2711
1955-10-12 0 2.096 0.2582
1955-10-13 5.63 2.067 0.2538
1955-10-14 10.21 2.039 0.3313
1955-10-15 0.05 2.01 0.3313
1955-10-16 0 1.982 0.2926
1955-10-17 0 1.954 0.2754
1955-10-18 0.16 1.926 0.2668
1955-10-19 0.59 1.899 0.2754
1955-10-20 0 1.871 0.2668
1955-10-21 0 1.844 0.2582
1955-10-22 0 1.817 0.2582
1955-10-23 0 1.79 0.2538
1955-10-24 0.49 1.763 0.2582
1955-10-25 0 1.737 0.2582
1955-10-26 0 1.71 0.2538
1955-10-27 0 1.684 0.2582
1955-10-28 0 1.659 0.2582
1955-10-29 3.7 1.633 0.2668
1955-10-30 0.09 1.608 0.284
1955-10-31 0.02 1.583 0.284
1955-11-01 0 1.558 0.2711
1955-11-02 0.07 1.534 0.2668
1955-11-03 1.78 1.51 0.2711
1955-11-04 0 1.486 0.2797
1955-11-05 0 1.462 0.2754
1955-11-06 0 1.439 0.2711
1955-11-07 5.66 1.416 0.284
1955-11-08 0 1.393 0.3012
1955-11-09 0.31 1.371 0.3055
1955-11-10 17.38 1.349 0.3055
1955-11-11 0 1.328 0.5335
1955-11-12 0 1.306 0.4819
1955-11-13 0 1.285 0.3442
1955-11-14 0.08 1.265 0.3141
1955-11-15 0.7 1.245 0.3098
1955-11-16 0 1.225 0.3055
1955-11-17 0.01 1.206 0.2926
1955-11-18 0.04 1.187 0.2797
1955-11-19 10.44 1.168 0.2926
1955-11-20 0 1.15 0.3614
1955-11-21 0 1.132 0.3528
1955-11-22 0 1.114 0.3055
1955-11-23 0.04 1.097 0.2969
1955-11-24 0 1.081 0.2926
1955-11-25 0.64 1.065 0.2926
1955-11-26 0 1.049 0.2883
1955-11-27 0 1.033 0.2883
1955-11-28 0 1.019 0.2883
1955-11-29 0 1.004 0.2883
1955-11-30 0 0.99 0.2711
1955-12-01 0 0.977 0.2538
1955-12-02 2.88 0.963 0.2883
1955-12-03 0.21 0.951 0.2969
1955-12-04 1.29 0.939 0.2969
1955-12-05 0.02 0.927 0.3012
1955-12-06 0 0.916 0.2926
1955-12-07 0.13 0.905 0.284
1955-12-08 0.15 0.894 0.284
1955-12-09 4.49 0.885 0.2926
1955-12-10 0 0.875 0.3141
1955-12-11 0 0.866 0.3098
1955-12-12 0 0.858 0.2754
1955-12-13 0 0.85 0.2754
1955-12-14 0 0.843 0.2582
1955-12-15 0 0.836 0.2797
1955-12-16 0 0.829 0.2926
1955-12-17 0 0.823 0.3012
1955-12-18 2.47 0.818 0.3012
1955-12-19 0 0.813 0.2969
1955-12-20 0 0.808 0.2969
1955-12-21 0.05 0.804 0.2926
1955-12-22 0 0.801 0.284
1955-12-23 0 0.798 0.2883
1955-12-24 0 0.796 0.2926
1955-12-25 0 0.794 0.2926
1955-12-26 0 0.792 0.2883
1955-12-27 0 0.791 0.284
1955-12-28 0 0.791 0.284
1955-12-29 0 0.791 0.2926
1955-12-30 0.06 0.792 0.2926
1955-12-31 0 0.793 0.2711
1956-01-01 0 0.79 0.2883
1956-01-02 0 0.799 0.2754
1956-01-03 0 0.802 0.2883
1956-01-04 0 0.806 0.2711
1956-01-05 0 0.81 0.2754
1956-01-06 0 0.815 0.284
1956-01-07 0 0.82 0.284
1956-01-08 0 0.825 0.2883
1956-01-09 0.55 0.832 0.2754
1956-01-10 11.26 0.838 0.3141
1956-01-11 1.14 0.845 0.3915
1956-01-12 0.01 0.853 0.4173
1956-01-13 0 0.861 0.3485
1956-01-14 0 0.87 0.3012
1956-01-15 0.12 0.879 0.2883
1956-01-16 1.71 0.888 0.2797
1956-01-17 0.51 0.898 0.2883
1956-01-18 0.51 0.909 0.2797
1956-01-19 6.16 0.92 0.284
1956-01-20 0.06 0.931 0.3012
1956-01-21 0 0.943 0.3141
1956-01-22 0 0.955 0.2926
1956-01-23 1.06 0.968 0.327
1956-01-24 0 0.982 0.2969
1956-01-25 0.58 0.995 0.2668
1956-01-26 0 1.009 0.2926
1956-01-27 0.01 1.024 0.284
1956-01-28 1.48 1.039 0.3012
1956-01-29 3.88 1.055 0.3356
1956-01-30 0.35 1.071 0.3442
1956-01-31 0 1.087 0.3313
1956-02-01 1 1.104 0.2926
1956-02-02 7.54 1.121 0.2926
1956-02-03 12.74 1.138 0.3958
1956-02-04 17.01 1.156 0.9466
1956-02-05 0.02 1.175 1.6263
1956-02-06 25.44 1.194 1.721
1956-02-07 0.71 1.213 3.3775
1956-02-08 0.02 1.232 1.1746
1956-02-09 0.19 1.252 0.7529
1956-02-10 0.02 1.273 0.6024
1956-02-11 4.66 1.293 0.5335
1956-02-12 0 1.314 0.5378
1956-02-13 1.34 1.336 0.4905
1956-02-14 0.11 1.357 0.4389
1956-02-15 0.11 1.38 0.4173
1956-02-16 0.24 1.402 0.4044
1956-02-17 11.6 1.425 0.4905
1956-02-18 2.21 1.448 0.8648
1956-02-19 1.15 1.471 0.7185
1956-02-20 0.06 1.495 0.5851
1956-02-21 0 1.519 0.512
1956-02-22 0 1.543 0.4432
1956-02-23 0.01 1.567 0.413
1956-02-24 6.69 1.592 0.3958
1956-02-25 3.15 1.617 0.5507
1956-02-26 0 1.643 0.8261
1956-02-27 0.69 1.668 0.5894
1956-02-28 0.07 1.694 0.5206
1956-02-29 0 1.72 0.4561
1956-03-01 0 1.747 0.4044
1956-03-02 0.13 1.773 0.3915
1956-03-03 4.38 1.8 0.3872
1956-03-04 0 1.827 0.413
1956-03-05 0 1.854 0.4303
1956-03-06 1.4 1.882 0.3872
1956-03-07 1.54 1.909 0.3872
1956-03-08 8.76 1.937 0.4173
1956-03-09 0 1.965 0.4991
1956-03-10 0 1.993 0.4475
1956-03-11 2.66 2.021 0.4173
1956-03-12 0.48 2.049 0.4389
1956-03-13 5.54 2.078 0.4303
1956-03-14 16.62 2.107 1.1445
1956-03-15 0.1 2.135 1.6823
1956-03-16 15.02 2.164 1.5446
1956-03-17 1.24 2.193 2.7364
1956-03-18 5.17 2.222 1.2778
1956-03-19 0.03 2.251 1.3682
1956-03-20 0 2.281 0.9896
1956-03-21 0 2.31 0.7701
1956-03-22 0 2.339 0.6583
1956-03-23 0 2.369 0.5894
1956-03-24 0.15 2.398 0.5421
1956-03-25 0 2.427 0.4948
1956-03-26 0.19 2.457 0.4647
1956-03-27 0.57 2.487 0.4561
1956-03-28 0.85 2.516 0.4561
1956-03-29 2.67 2.546 0.4389
1956-03-30 0 2.575 0.4647
1956-03-31 0 2.605 0.4389
1956-04-01 0.08 2.634 0.4044
1956-04-02 1.13 2.663 0.3915
1956-04-03 0 2.693 0.4044
1956-04-04 0 2.722 0.4044
1956-04-05 0.26 2.751 0.3786
1956-04-06 26.11 2.781 0.4862
1956-04-07 7.82 2.81 2.4266
1956-04-08 0.04 2.839 1.8372
1956-04-09 0.11 2.868 1.0197
1956-04-10 0 2.896 0.7529
1956-04-11 17.84 2.925 0.7314
1956-04-12 0.01 2.954 1.7941
1956-04-13 0 2.982 1.166
1956-04-14 4.05 3.011 0.8519
1956-04-15 18 3.039 0.8089
1956-04-16 5.82 3.067 5.6363
1956-04-17 0.01 3.095 2.7364
1956-04-18 0.02 3.122 1.2477
1956-04-19 0 3.15 0.9466
1956-04-20 0 3.177 0.7874
1956-04-21 0 3.204 0.6712
1956-04-22 0 3.231 0.6153
1956-04-23 0.03 3.258 0.5765
1956-04-24 0.16 3.284 0.5378
1956-04-25 0 3.31 0.5077
1956-04-26 0.14 3.336 0.4948
1956-04-27 0 3.362 0.4905
1956-04-28 0 3.388 0.4776
1956-04-29 0 3.413 0.4561
1956-04-30 0.24 3.438 0.4346
1956-05-01 1.25 3.463 0.4087
1956-05-02 3.09 3.487 0.4216
1956-05-03 8.96 3.511 0.4991
1956-05-04 0.03 3.535 0.7099
1956-05-05 0 3.559 0.5378
1956-05-06 0 3.582 0.4432
1956-05-07 16.74 3.605 0.4991
1956-05-08 0 3.627 2.1986
1956-05-09 0 3.65 0.9164
1956-05-10 0 3.672 0.6583
1956-05-11 0 3.693 0.5765
1956-05-12 0 3.715 0.5249
1956-05-13 0 3.735 0.4776
1956-05-14 0.49 3.756 0.4303
1956-05-15 1.09 3.776 0.3915
1956-05-16 0.2 3.796 0.3786
1956-05-17 2.37 3.815 0.3614
1956-05-18 0 3.834 0.3614
1956-05-19 0.44 3.853 0.3528
1956-05-20 0.2 3.871 0.327
1956-05-21 0.06 3.889 0.3141
1956-05-22 1.18 3.907 0.3141
1956-05-23 0.07 3.924 0.3184
1956-05-24 0.02 3.94 0.3141
1956-05-25 0 3.956 0.2883
1956-05-26 0 3.972 0.284
1956-05-27 0.77 3.987 0.2883
1956-05-28 1.65 4.002 0.2926
1956-05-29 0.11 4.017 0.3055
1956-05-30 7.41 4.031 0.2883
1956-05-31 0.04 4.044 0.3356
1956-06-01 3.22 4.058 0.3571
1956-06-02 30.39 4.07 0.4733
1956-06-03 0 4.082 0.7529
1956-06-04 0 4.094 0.4303
1956-06-05 0 4.105 0.3184
1956-06-06 0 4.116 0.284
1956-06-07 0 4.126 0.2668
1956-06-08 0 4.136 0.2538
1956-06-09 0.02 4.146 0.2323
1956-06-10 0 4.155 0.228
1956-06-11 0 4.163 0.2194
1956-06-12 0 4.171 0.2065
1956-06-13 0 4.178 0.1936
1956-06-14 0.22 4.185 0.1893
1956-06-15 2.82 4.192 0.1893
1956-06-16 12.78 4.198 0.2065
1956-06-17 0.48 4.203 0.3571
1956-06-18 18.91 4.208 0.3356
1956-06-19 1.56 4.212 0.4216
1956-06-20 0.61 4.216 0.4303
1956-06-21 0.39 4.22 0.3098
1956-06-22 0.63 4.223 0.2883
1956-06-23 0 4.225 0.2495
1956-06-24 0 4.227 0.2108
1956-06-25 0.2 4.229 0.1893
1956-06-26 2.48 4.23 0.1721
1956-06-27 7.2 4.23 0.1764
1956-06-28 0 4.23 0.2108
1956-06-29 0 4.229 0.1721
1956-06-30 0.07 4.228 0.1506
1956-07-01 0.04 4.227 0.142
1956-07-02 0.73 4.224 0.1334
1956-07-03 4.08 4.222 0.1291
1956-07-04 4.84 4.219 0.1721
1956-07-05 2.45 4.215 0.1635
1956-07-06 2.65 4.211 0.1334
1956-07-07 0.23 4.206 0.142
1956-07-08 3.17 4.201 0.1334
1956-07-09 4.63 4.195 0.1334
1956-07-10 0 4.189 0.1463
1956-07-11 0 4.183 0.1463
1956-07-12 0 4.176 0.1205
1956-07-13 1.33 4.168 0.1033
1956-07-14 0.18 4.16 0.1033
1956-07-15 0.01 4.151 0.1033
1956-07-16 0.08 4.142 0.1033
1956-07-17 8.63 4.133 0.1463
1956-07-18 0.28 4.123 0.1678
1956-07-19 1.55 4.112 0.1205
1956-07-20 27.42 4.101 0.1377
1956-07-21 1.33 4.09 0.2582
1956-07-22 5.41 4.078 0.2237
1956-07-23 5.58 4.065 0.1549
1956-07-24 9.6 4.053 0.1334
1956-07-25 2.38 4.039 0.1377
1956-07-26 0.01 4.026 0.1764
1956-07-27 0.1 4.011 0.1377
1956-07-28 3.03 3.997 0.1205
1956-07-29 6.05 3.982 0.142
1956-07-30 0.11 3.966 0.1549
1956-07-31 0 3.95 0.1334
1956-08-01 0.67 3.934 0.1162
1956-08-02 2.98 3.917 0.1033
1956-08-03 0 3.9 0.099
1956-08-04 0.01 3.882 0.0947
1956-08-05 10.13 3.864 0.0947
1956-08-06 7.27 3.846 0.1807
1956-08-07 4.16 3.827 0.228
1956-08-08 0 3.808 0.2065
1956-08-09 0.02 3.789 0.1248
1956-08-10 0 3.769 0.1033
1956-08-11 0.08 3.748 0.0861
1956-08-12 1.01 3.728 0.0731
1956-08-13 1.06 3.707 0.0688
1956-08-14 0.04 3.685 0.0645
1956-08-15 0 3.663 0.0602
1956-08-16 0 3.641 0.0602
1956-08-17 0 3.619 0.0516
1956-08-18 0.03 3.596 0.0473
1956-08-19 3.87 3.573 0.0473
1956-08-20 13.33 3.55 0.0417
1956-08-21 20.01 3.526 0.1549
1956-08-22 0 3.502 0.3141
1956-08-23 0 3.478 0.1721
1956-08-24 0 3.453 0.1119
1956-08-25 0 3.429 0.0947
1956-08-26 0 3.404 0.0817
1956-08-27 0.22 3.378 0.0774
1956-08-28 0.64 3.353 0.0774
1956-08-29 0.17 3.327 0.0688
1956-08-30 0.52 3.301 0.0645
1956-08-31 6.81 3.274 0.0602
1956-09-01 0.7 3.248 0.1291
1956-09-02 4.34 3.221 0.1076
1956-09-03 0.02 3.194 0.0947
1956-09-04 0.93 3.167 0.0774
1956-09-05 13.6 3.139 0.0688
1956-09-06 8.87 3.112 0.0904
1956-09-07 2.16 3.084 0.2797
1956-09-08 0 3.056 0.1678
1956-09-09 0 3.028 0.1205
1956-09-10 0 3 0.0947
1956-09-11 0.46 2.971 0.0817
1956-09-12 0 2.943 0.0817
1956-09-13 0 2.914 0.0774
1956-09-14 1.14 2.886 0.0688
1956-09-15 2.72 2.857 0.0688
1956-09-16 0.67 2.828 0.0645
1956-09-17 5.08 2.799 0.0688
1956-09-18 0 2.77 0.0688
1956-09-19 4.47 2.74 0.0688
1956-09-20 1.56 2.711 0.0688
1956-09-21 0 2.682 0.0731
1956-09-22 0 2.652 0.0774
1956-09-23 1 2.623 0.0731
1956-09-24 7.74 2.593 0.0688
1956-09-25 0.06 2.564 0.0817
1956-09-26 45.84 2.534 0.099
1956-09-27 31.87 2.505 2.5041
1956-09-28 2.65 2.475 2.233
1956-09-29 0 2.446 0.8003
1956-09-30 0 2.416 0.3915
1956-10-01 0 2.387 0.2883
1956-10-02 0 2.357 0.2323
1956-10-03 0 2.328 0.2065
1956-10-04 3.33 2.299 0.2582
1956-10-05 1.76 2.27 0.2969
1956-10-06 1.04 2.24 0.2409
1956-10-07 0.1 2.211 0.228
1956-10-08 0 2.182 0.2108
1956-10-09 0 2.153 0.1936
1956-10-10 0 2.124 0.1764
1956-10-11 0 2.096 0.1635
1956-10-12 0 2.067 0.1635
1956-10-13 0 2.039 0.1635
1956-10-14 0 2.01 0.1721
1956-10-15 0 1.982 0.1764
1956-10-16 0 1.954 0.1764
1956-10-17 4.74 1.926 0.1721
1956-10-18 3.28 1.899 0.1936
1956-10-19 1.17 1.871 0.2108
1956-10-20 0.03 1.844 0.2065
1956-10-21 4.61 1.817 0.1936
1956-10-22 32.04 1.79 0.327
1956-10-23 0.63 1.763 1.0283
1956-10-24 3.81 1.737 0.5851
