Date P PET Q
1955-03-19 0.06 3.811 0
1955-03-20 0.27 3.866 0
1955-03-21 0.08 3.921 2e-04
1955-03-22 0 3.976 2e-04
1955-03-23 0 4.031 0
1955-03-24 0 4.086 0
1955-03-25 0 4.141 0
1955-03-26 0 4.196 0
1955-03-27 0.08 4.251 2e-04
1955-03-28 0.06 4.306 2e-04
1955-03-29 0 4.361 0
1955-03-30 0 4.416 0
1955-03-31 1.08 4.471 0
1955-04-01 0 4.526 0
1955-04-02 0 4.58 0
1955-04-03 0 4.635 0
1955-04-04 0 4.689 0
1955-04-05 0.07 4.743 0
1955-04-06 0 4.797 0
1955-04-07 0.43 4.851 0
1955-04-08 3.17 4.905 2e-04
1955-04-09 0.17 4.958 4e-04
1955-04-10 0 5.011 0
1955-04-11 0.06 5.064 0
1955-04-12 0.12 5.117 0
1955-04-13 0 5.169 0
1955-04-14 0 5.222 0
1955-04-15 0 5.273 0
1955-04-16 0 5.325 0
1955-04-17 0 5.376 0
1955-04-18 0 5.426 0
1955-04-19 0 5.477 0
1955-04-20 0 5.527 0
1955-04-21 0 5.576 0
1955-04-22 0.34 5.625 0
1955-04-23 0.02 5.674 0
1955-04-24 0 5.722 0
1955-04-25 0 5.77 0
1955-04-26 0 5.817 0
1955-04-27 0 5.864 0
1955-04-28 0.03 5.911 0
1955-04-29 0.57 5.956 0
1955-04-30 0 6.002 0
1955-05-01 0 6.046 0
1955-05-02 0.06 6.09 0
1955-05-03 0 6.134 0
1955-05-04 0 6.177 0
1955-05-05 0.57 6.219 0
1955-05-06 0.04 6.261 0
1955-05-07 0.65 6.302 0
1955-05-08 2.63 6.343 0
1955-05-09 0.17 6.383 0
1955-05-10 8.9 6.422 4e-04
1955-05-11 0.1 6.461 2e-04
1955-05-12 0 6.498 0
1955-05-13 0.01 6.536 0
1955-05-14 0.08 6.572 0
1955-05-15 0.22 6.608 0
1955-05-16 0.28 6.643 0
1955-05-17 0 6.677 0
1955-05-18 25.32 6.711 0.5515
1955-05-19 11.52 6.744 0.7428
1955-05-20 0.7 6.776 0.0974
1955-05-21 0.04 6.807 0.0386
1955-05-22 2.74 6.837 0.0717
1955-05-23 0.22 6.867 0.1121
1955-05-24 0 6.896 0.0147
1955-05-25 0 6.924 0.0055
1955-05-26 0 6.951 0.0033
1955-05-27 0 6.978 0.0018
1955-05-28 0 7.003 0.0011
1955-05-29 0.02 7.028 7e-04
1955-05-30 1.04 7.052 0.0086
1955-05-31 0.44 7.075 0.0013
1955-06-01 0.56 7.097 2e-04
1955-06-02 0.4 7.119 0
1955-06-03 0.04 7.139 0
1955-06-04 0.2 7.159 0
1955-06-05 0.13 7.177 0
1955-06-06 0 7.195 0
1955-06-07 0.02 7.212 0
1955-06-08 0.03 7.228 0
1955-06-09 2.49 7.243 0
1955-06-10 0.02 7.257 0
1955-06-11 2.87 7.271 0.0011
1955-06-12 0.03 7.283 6e-04
1955-06-13 0.13 7.295 0
1955-06-14 0.48 7.305 0
1955-06-15 0 7.315 0
1955-06-16 0.06 7.323 0
1955-06-17 0 7.331 0
1955-06-18 0.98 7.338 0
1955-06-19 0.12 7.344 0
1955-06-20 1.23 7.348 0
1955-06-21 0.41 7.352 0
1955-06-22 0.26 7.355 0
1955-06-23 0.02 7.357 0
1955-06-24 0 7.359 0
1955-06-25 0 7.359 0
1955-06-26 0 7.358 0
1955-06-27 0 7.356 0
1955-06-28 0 7.354 0
1955-06-29 0 7.35 0
1955-06-30 0 7.345 0
1955-07-01 0 7.34 0
1955-07-02 0.16 7.333 0
1955-07-03 4.62 7.326 0
1955-07-04 2.99 7.318 0
1955-07-05 0.33 7.308 0
1955-07-06 1.22 7.298 0
1955-07-07 0.79 7.287 0
1955-07-08 0.26 7.275 0
1955-07-09 0.3 7.262 0
1955-07-10 1.11 7.248 0
1955-07-11 10.86 7.234 0
1955-07-12 5.36 7.218 0.3089
1955-07-13 0.01 7.201 0.0028
1955-07-14 1.05 7.184 0.0055
1955-07-15 2.96 7.165 0.0132
1955-07-16 3.1 7.146 0.0059
1955-07-17 0.42 7.126 2e-04
1955-07-18 1.26 7.105 0.0022
1955-07-19 5.01 7.083 0.5221
1955-07-20 0.24 7.06 0.3052
1955-07-21 0.18 7.037 0.0349
1955-07-22 2.68 7.012 0.0116
1955-07-23 0.17 6.987 0.007
1955-07-24 2.32 6.961 0.0037
1955-07-25 0.32 6.934 0.0018
1955-07-26 0.42 6.906 0.0515
1955-07-27 2.93 6.877 0.3603
1955-07-28 2.1 6.848 0.8512
1955-07-29 10.22 6.818 0.831
1955-07-30 0 6.787 0.6802
1955-07-31 0.18 6.755 0.057
1955-08-01 0 6.722 0.018
1955-08-02 0 6.689 0.0092
1955-08-03 0 6.655 0.0074
1955-08-04 0.18 6.62 0.0055
1955-08-05 6.35 6.585 0.0441
1955-08-06 4.37 6.548 1.3513
1955-08-07 12.3 6.512 0.2261
1955-08-08 1.48 6.474 0.8328
1955-08-09 2.54 6.436 0.0882
1955-08-10 3.47 6.397 0.3493
1955-08-11 14.81 6.357 0.6067
1955-08-12 0 6.317 0.4633
1955-08-13 0.29 6.276 0.0772
1955-08-14 2.26 6.234 0.0257
1955-08-15 4.96 6.192 0.0404
1955-08-16 0.14 6.149 0.0313
1955-08-17 2.53 6.106 0.0112
1955-08-18 4.04 6.062 0.0349
1955-08-19 3.29 6.017 0.0239
1955-08-20 3.23 5.972 0.0791
1955-08-21 6.42 5.927 0.2188
1955-08-22 2.34 5.88 0.182
1955-08-23 0.06 5.834 0.0993
1955-08-24 0.16 5.787 0.0331
1955-08-25 0.01 5.739 0.3291
1955-08-26 0.17 5.691 0.0625
1955-08-27 1.01 5.643 0.0162
1955-08-28 0.13 5.594 0.0092
1955-08-29 7.67 5.544 0.0074
1955-08-30 0.65 5.494 0.0055
1955-08-31 0 5.444 0.0037
1955-09-01 0 5.394 0.0013
1955-09-02 0 5.343 7e-04
1955-09-03 0 5.291 6e-04
1955-09-04 0 5.24 4e-04
1955-09-05 0 5.188 2e-04
1955-09-06 0.02 5.135 2e-04
1955-09-07 0.15 5.083 2e-04
1955-09-08 0.69 5.03 0
1955-09-09 0.14 4.977 0
1955-09-10 2.17 4.924 0
1955-09-11 0 4.87 2e-04
1955-09-12 0 4.816 2e-04
1955-09-13 0 4.762 0
1955-09-14 0 4.708 0
1955-09-15 0 4.654 0
1955-09-16 0.01 4.599 0
1955-09-17 0.71 4.545 0
1955-09-18 0.11 4.49 2e-04
1955-09-19 2.6 4.435 2e-04
1955-09-20 0.05 4.38 4e-04
1955-09-21 0.37 4.325 0
1955-09-22 1.27 4.27 0
1955-09-23 7.68 4.215 0
1955-09-24 21.11 4.16 0.046
1955-09-25 6.1 4.105 0.0809
1955-09-26 0.56 4.05 0.0349
1955-09-27 0.09 3.995 0.0134
1955-09-28 0 3.94 0.0061
1955-09-29 0 3.885 0.0037
1955-09-30 0 3.83 0.0018
1955-10-01 9.85 3.776 0.0053
1955-10-02 2.23 3.721 0.4247
1955-10-03 1.15 3.666 0.1838
1955-10-04 0 3.612 0.2243
1955-10-05 0 3.558 0.0919
1955-10-06 0 3.504 0.0552
1955-10-07 0 3.45 0.0276
1955-10-08 0 3.396 0.0129
1955-10-09 0 3.343 0.0055
1955-10-10 0 3.29 0.0037
1955-10-11 0 3.237 0.0026
1955-10-12 0 3.184 0.0022
1955-10-13 0 3.132 0.0018
1955-10-14 0 3.08 0.0015
1955-10-15 0 3.028 0.0011
1955-10-16 0 2.976 9e-04
1955-10-17 0 2.925 7e-04
1955-10-18 0 2.875 6e-04
1955-10-19 0 2.824 4e-04
1955-10-20 0 2.774 2e-04
1955-10-21 0 2.725 2e-04
1955-10-22 0 2.676 2e-04
1955-10-23 0 2.627 2e-04
1955-10-24 0 2.579 2e-04
1955-10-25 0 2.531 2e-04
1955-10-26 0 2.484 2e-04
1955-10-27 0 2.437 2e-04
1955-10-28 0 2.391 2e-04
1955-10-29 0 2.345 4e-04
1955-10-30 0 2.3 4e-04
1955-10-31 0 2.255 2e-04
1955-11-01 0 2.211 2e-04
1955-11-02 0 2.167 2e-04
1955-11-03 0 2.124 4e-04
1955-11-04 0 2.082 4e-04
1955-11-05 0 2.04 4e-04
1955-11-06 0.22 1.999 2e-04
1955-11-07 1.03 1.958 6e-04
1955-11-08 0.01 1.918 6e-04
1955-11-09 0 1.879 4e-04
1955-11-10 0 1.841 4e-04
1955-11-11 0 1.803 4e-04
1955-11-12 0 1.766 4e-04
1955-11-13 0 1.729 4e-04
1955-11-14 0 1.693 2e-04
1955-11-15 0.04 1.658 2e-04
1955-11-16 0 1.624 2e-04
1955-11-17 0 1.59 2e-04
1955-11-18 0 1.558 2e-04
1955-11-19 0 1.525 2e-04
1955-11-20 0 1.494 2e-04
1955-11-21 0.02 1.464 2e-04
1955-11-22 0.01 1.434 2e-04
1955-11-23 0 1.405 2e-04
1955-11-24 0 1.377 2e-04
1955-11-25 0 1.35 2e-04
1955-11-26 0 1.323 2e-04
1955-11-27 0 1.298 2e-04
1955-11-28 0 1.273 2e-04
1955-11-29 0 1.249 4e-04
1955-11-30 0 1.226 4e-04
1955-12-01 0.2 1.204 2e-04
1955-12-02 0.49 1.182 2e-04
1955-12-03 0.37 1.162 2e-04
1955-12-04 0.47 1.142 4e-04
1955-12-05 0.9 1.124 4e-04
1955-12-06 0 1.106 4e-04
1955-12-07 0 1.089 4e-04
1955-12-08 0 1.073 4e-04
1955-12-09 0 1.058 4e-04
1955-12-10 0 1.044 4e-04
1955-12-11 0 1.03 4e-04
1955-12-12 0 1.018 4e-04
1955-12-13 0 1.007 6e-04
1955-12-14 0 0.996 6e-04
1955-12-15 0 0.987 6e-04
1955-12-16 0 0.978 6e-04
1955-12-17 0 0.97 6e-04
1955-12-18 0 0.963 6e-04
1955-12-19 0 0.958 6e-04
1955-12-20 0 0.953 4e-04
1955-12-21 0 0.949 4e-04
1955-12-22 0 0.946 2e-04
1955-12-23 0 0.944 2e-04
1955-12-24 0 0.943 2e-04
1955-12-25 0 0.942 2e-04
1955-12-26 0 0.943 2e-04
1955-12-27 0 0.945 4e-04
1955-12-28 0 0.948 2e-04
1955-12-29 0 0.951 2e-04
1955-12-30 0 0.956 2e-04
1955-12-31 0 0.961 4e-04
1956-01-01 0 0.97 2e-04
1956-01-02 0 0.983 2e-04
1956-01-03 0 0.993 2e-04
1956-01-04 0 1.003 2e-04
1956-01-05 0 1.014 2e-04
1956-01-06 0 1.026 2e-04
1956-01-07 0 1.039 2e-04
1956-01-08 0 1.053 2e-04
1956-01-09 0 1.068 2e-04
1956-01-10 0 1.083 2e-04
1956-01-11 0 1.1 2e-04
1956-01-12 0 1.117 4e-04
1956-01-13 0 1.136 4e-04
1956-01-14 0 1.155 2e-04
1956-01-15 0.31 1.175 4e-04
1956-01-16 0.14 1.196 4e-04
1956-01-17 0.15 1.218 0
1956-01-18 0.04 1.241 2e-04
1956-01-19 0.03 1.265 4e-04
1956-01-20 0.01 1.289 4e-04
1956-01-21 0.04 1.314 4e-04
1956-01-22 0.06 1.34 4e-04
1956-01-23 0 1.367 4e-04
1956-01-24 0 1.395 2e-04
1956-01-25 0 1.424 2e-04
1956-01-26 0.01 1.453 2e-04
1956-01-27 0.01 1.483 2e-04
1956-01-28 0.2 1.514 0
1956-01-29 0.6 1.546 2e-04
1956-01-30 0.02 1.579 2e-04
1956-01-31 1.26 1.612 2e-04
1956-02-01 3.71 1.646 2e-04
1956-02-02 0.15 1.681 2e-04
1956-02-03 0.58 1.716 2e-04
1956-02-04 0.23 1.753 2e-04
1956-02-05 0.02 1.79 2e-04
1956-02-06 0.02 1.827 2e-04
1956-02-07 0 1.866 2e-04
1956-02-08 0 1.905 2e-04
1956-02-09 0.03 1.944 2e-04
1956-02-10 0 1.985 2e-04
1956-02-11 0 2.025 2e-04
1956-02-12 0 2.067 2e-04
1956-02-13 0 2.109 2e-04
1956-02-14 0 2.152 2e-04
1956-02-15 0 2.195 2e-04
1956-02-16 0.02 2.239 2e-04
1956-02-17 0.02 2.284 2e-04
1956-02-18 0 2.329 2e-04
1956-02-19 0 2.375 2e-04
1956-02-20 0 2.421 2e-04
1956-02-21 0 2.467 4e-04
1956-02-22 0 2.514 4e-04
1956-02-23 0 2.562 0
1956-02-24 0 2.61 0
1956-02-25 0 2.659 0
1956-02-26 0 2.708 0
1956-02-27 0 2.757 0
1956-02-28 0 2.807 2e-04
1956-02-29 0 2.857 4e-04
1956-03-01 0 2.908 2e-04
1956-03-02 0 2.959 2e-04
1956-03-03 0 3.01 2e-04
1956-03-04 0 3.062 2e-04
1956-03-05 0 3.114 0
1956-03-06 0 3.166 0
1956-03-07 0.17 3.218 0
1956-03-08 0 3.271 4e-04
1956-03-09 0.41 3.324 4e-04
1956-03-10 0 3.378 2e-04
1956-03-11 0 3.431 0
1956-03-12 0 3.485 2e-04
1956-03-13 0 3.539 2e-04
1956-03-14 0.11 3.593 2e-04
1956-03-15 0.81 3.647 2e-04
1956-03-16 0.07 3.702 2e-04
1956-03-17 0 3.756 2e-04
1956-03-18 0 3.811 0
1956-03-19 0 3.866 2e-04
1956-03-20 0 3.921 0
1956-03-21 0 3.976 0
1956-03-22 0 4.031 2e-04
1956-03-23 0 4.086 0
1956-03-24 0 4.141 0
1956-03-25 0 4.196 0
1956-03-26 0 4.251 0
1956-03-27 0 4.306 0
1956-03-28 0 4.361 0
1956-03-29 0 4.416 0
1956-03-30 0 4.471 0
1956-03-31 0 4.526 0
1956-04-01 0 4.58 0
1956-04-02 0 4.635 0
1956-04-03 0 4.689 0
1956-04-04 0 4.743 0
1956-04-05 0 4.797 0
1956-04-06 0 4.851 0
1956-04-07 0 4.905 0
1956-04-08 0 4.958 0
1956-04-09 0 5.011 0
1956-04-10 0 5.064 0
1956-04-11 0 5.117 0
1956-04-12 0 5.169 0
1956-04-13 0 5.222 0
1956-04-14 0.11 5.273 0
1956-04-15 2.79 5.325 0
1956-04-16 0 5.376 0
1956-04-17 0 5.426 0
1956-04-18 0 5.477 0
1956-04-19 0 5.527 0
1956-04-20 0 5.576 0
1956-04-21 0 5.625 0
1956-04-22 0 5.674 0
1956-04-23 0 5.722 0
1956-04-24 0 5.77 0
1956-04-25 0 5.817 0
1956-04-26 0 5.864 0
1956-04-27 0 5.911 0
1956-04-28 0 5.956 0
1956-04-29 0.42 6.002 0
1956-04-30 2.29 6.046 0
1956-05-01 0.33 6.09 0
1956-05-02 0 6.134 0
1956-05-03 0 6.177 0
1956-05-04 0 6.219 0
1956-05-05 0 6.261 0
1956-05-06 0 6.302 0
1956-05-07 0.63 6.343 0
1956-05-08 0.14 6.383 0
1956-05-09 0 6.422 0
1956-05-10 0 6.461 0
1956-05-11 0 6.498 0
1956-05-12 0 6.536 0
1956-05-13 0 6.572 0
1956-05-14 0.2 6.608 0
1956-05-15 0 6.643 0
1956-05-16 0 6.677 0
1956-05-17 0 6.711 0
1956-05-18 0 6.744 0
1956-05-19 0 6.776 0
1956-05-20 0 6.807 0
1956-05-21 0.01 6.837 0
1956-05-22 0.49 6.867 0
1956-05-23 11.26 6.896 0.2482
1956-05-24 3.06 6.924 0.2519
1956-05-25 0.27 6.951 0.0147
1956-05-26 0.14 6.978 0.0055
1956-05-27 0.09 7.003 0.0018
1956-05-28 0.02 7.028 0
1956-05-29 0.42 7.052 0
1956-05-30 0.17 7.075 0
1956-05-31 0.05 7.097 0
1956-06-01 6.6 7.119 0
1956-06-02 1 7.139 0.0118
1956-06-03 1.23 7.159 0.0147
1956-06-04 0.15 7.177 0.0018
1956-06-05 0 7.195 0
1956-06-06 0.06 7.212 0
1956-06-07 0.05 7.228 0
1956-06-08 3.04 7.243 0
1956-06-09 1.51 7.257 0.002
1956-06-10 0.32 7.271 0.0026
1956-06-11 0.51 7.283 0.007
1956-06-12 0.24 7.295 0.0063
1956-06-13 0.25 7.305 9e-04
1956-06-14 0.01 7.315 2e-04
1956-06-15 0 7.323 0
1956-06-16 0.2 7.331 0
1956-06-17 0.13 7.338 0
1956-06-18 1.29 7.344 0
1956-06-19 1.58 7.348 0
1956-06-20 0 7.352 0
1956-06-21 0 7.355 0
1956-06-22 0.03 7.357 0
1956-06-23 0.72 7.359 0
1956-06-24 0.21 7.359 0
1956-06-25 0 7.358 0
1956-06-26 0.05 7.356 0
1956-06-27 2.24 7.354 0
1956-06-28 2.7 7.35 0
1956-06-29 0.09 7.345 0
1956-06-30 0.25 7.34 0
1956-07-01 2.36 7.333 0
1956-07-02 1.55 7.326 0
1956-07-03 0.02 7.318 0
1956-07-04 0.33 7.308 0
1956-07-05 0.17 7.298 0
1956-07-06 0.05 7.287 0
1956-07-07 0.24 7.275 0
1956-07-08 1.49 7.262 0
1956-07-09 0.62 7.248 0
1956-07-10 0.39 7.234 0
1956-07-11 0.08 7.218 0
1956-07-12 0.35 7.201 0
1956-07-13 0.71 7.184 0
1956-07-14 1.31 7.165 0
1956-07-15 0.74 7.146 0
1956-07-16 18.55 7.126 0.0754
1956-07-17 1.06 7.105 0.2022
1956-07-18 4.8 7.083 0.2923
1956-07-19 0.73 7.06 0.3107
1956-07-20 0.84 7.037 0.0404
1956-07-21 0.27 7.012 0.0092
1956-07-22 2.3 6.987 0.0037
1956-07-23 1 6.961 0.0018
1956-07-24 0.51 6.934 9e-04
1956-07-25 0 6.906 4e-04
1956-07-26 0 6.877 4e-04
1956-07-27 0.08 6.848 0
1956-07-28 0.37 6.818 0
1956-07-29 4.04 6.787 0.0772
1956-07-30 0.23 6.755 0.1618
1956-07-31 1.81 6.722 0.2721
1956-08-01 2.68 6.689 0.0699
1956-08-02 0.23 6.655 0.0184
1956-08-03 2.26 6.62 0.0088
1956-08-04 0.01 6.585 0.0061
1956-08-05 0 6.548 0.0037
1956-08-06 0 6.512 0.0018
1956-08-07 0 6.474 0
1956-08-08 0.14 6.436 0
1956-08-09 0.35 6.397 0
1956-08-10 9.04 6.357 0.046
1956-08-11 0.07 6.317 0.114
1956-08-12 0.03 6.276 0.0055
1956-08-13 0.06 6.234 0.0018
1956-08-14 0.15 6.192 0
1956-08-15 0.06 6.149 0
1956-08-16 0.51 6.106 0
1956-08-17 0.22 6.062 0
1956-08-18 16.84 6.017 4e-04
1956-08-19 2.8 5.972 0.0974
1956-08-20 2.29 5.927 0.0136
1956-08-21 5.59 5.88 0.0478
1956-08-22 0.86 5.834 0.0202
1956-08-23 0.2 5.787 0.0055
1956-08-24 1.32 5.739 0.0037
1956-08-25 2 5.691 0.0018
1956-08-26 0.41 5.643 0
1956-08-27 0.01 5.594 4e-04
1956-08-28 0.14 5.544 0
1956-08-29 0 5.494 0
1956-08-30 0 5.444 0
1956-08-31 0 5.394 0
1956-09-01 0 5.343 0
1956-09-02 0 5.291 0
1956-09-03 0 5.24 0
1956-09-04 0 5.188 0
1956-09-05 0 5.135 0
1956-09-06 0 5.083 0
1956-09-07 0 5.03 0
1956-09-08 0 4.977 0
1956-09-09 0 4.924 0
1956-09-10 0 4.87 0
1956-09-11 0 4.816 0
1956-09-12 0 4.762 0
1956-09-13 0 4.708 0
1956-09-14 0 4.654 0
1956-09-15 0 4.599 0
1956-09-16 0 4.545 0
1956-09-17 0 4.49 0
1956-09-18 0 4.435 0
1956-09-19 0 4.38 0
1956-09-20 0 4.325 0
1956-09-21 0 4.27 0
1956-09-22 0 4.215 0
1956-09-23 0 4.16 0
1956-09-24 0 4.105 0
1956-09-25 0.03 4.05 0
1956-09-26 0 3.995 0
1956-09-27 0 3.94 0
1956-09-28 0 3.885 0
1956-09-29 0 3.83 0
1956-09-30 0 3.776 0
1956-10-01 0.04 3.721 0
1956-10-02 1.15 3.666 0
1956-10-03 0 3.612 0
1956-10-04 0 3.558 0
1956-10-05 0 3.504 0
1956-10-06 0 3.45 0
1956-10-07 0 3.396 0
1956-10-08 0 3.343 0
1956-10-09 0 3.29 0
1956-10-10 0 3.237 0
1956-10-11 0 3.184 0
1956-10-12 0 3.132 0
1956-10-13 0 3.08 0
1956-10-14 0.13 3.028 0
1956-10-15 0.18 2.976 0
1956-10-16 0.73 2.925 0
1956-10-17 1.26 2.875 0
1956-10-18 1.18 2.824 0
1956-10-19 0.07 2.774 0
1956-10-20 0.04 2.725 0
1956-10-21 0 2.676 0
1956-10-22 0 2.627 0
1956-10-23 0 2.579 0
1956-10-24 0 2.531 0
1956-10-25 0 2.484 0
1956-10-26 0 2.437 0
1956-10-27 0 2.391 0
1956-10-28 0.01 2.345 0
1956-10-29 0.59 2.3 0
1956-10-30 0 2.255 0
1956-10-31 0 2.211 0
1956-11-01 0.05 2.167 0
1956-11-02 0.05 2.124 0
1956-11-03 0.54 2.082 0
1956-11-04 0.12 2.04 0
1956-11-05 0 1.999 0
1956-11-06 0 1.958 0
1956-11-07 0 1.918 0
1956-11-08 0 1.879 0
1956-11-09 0 1.841 0
1956-11-10 0 1.803 0
1956-11-11 0 1.766 0
1956-11-12 0 1.729 0
1956-11-13 0 1.693 0
1956-11-14 0 1.658 0
1956-11-15 0 1.624 0
1956-11-16 0 1.59 0
1956-11-17 0.01 1.558 0
1956-11-18 0.05 1.525 0
1956-11-19 0.01 1.494 0
1956-11-20 0.38 1.464 0
1956-11-21 0.01 1.434 0
1956-11-22 0 1.405 0
1956-11-23 0 1.377 0
1956-11-24 0 1.35 0
1956-11-25 0 1.323 0
1956-11-26 0 1.298 0
1956-11-27 0 1.273 0
1956-11-28 0 1.249 0
1956-11-29 0 1.226 0
1956-11-30 0 1.204 0
1956-12-01 0 1.182 0
1956-12-02 0 1.162 0
1956-12-03 0 1.142 0
1956-12-04 0 1.124 0
1956-12-05 0 1.106 0
1956-12-06 0 1.089 0
1956-12-07 0 1.073 0
1956-12-08 0 1.058 0
1956-12-09 0 1.044 0
1956-12-10 0 1.03 0
1956-12-11 0 1.018 0
1956-12-12 0 1.007 0
1956-12-13 0 0.996 0
1956-12-14 0 0.987 0
1956-12-15 0 0.978 0
1956-12-16 0 0.97 0
1956-12-17 0.02 0.963 0
1956-12-18 0 0.958 0
1956-12-19 0 0.953 0
1956-12-20 0 0.949 0
1956-12-21 0 0.946 0
1956-12-22 0.73 0.944 0
1956-12-23 0 0.943 0
1956-12-24 0 0.942 0
1956-12-25 0 0.943 0
1956-12-26 0 0.945 0
1956-12-27 0 0.948 0
1956-12-28 0 0.951 0
1956-12-29 0 0.956 0
1956-12-30 0 0.961 0
1956-12-31 0 0.968 0
1957-01-01 0 0.97 0
1957-01-02 0.27 0.983 0
1957-01-03 2.5 0.993 0
1957-01-04 1.88 1.003 0
1957-01-05 0 1.014 0
1957-01-06 0.01 1.026 0
1957-01-07 0.01 1.039 0
1957-01-08 0.1 1.053 0
1957-01-09 0.38 1.068 0
1957-01-10 0.42 1.083 0
1957-01-11 0 1.1 0
1957-01-12 0 1.117 0
1957-01-13 0 1.136 0
1957-01-14 0.26 1.155 0
1957-01-15 0.16 1.175 0
1957-01-16 0.04 1.196 0
1957-01-17 0 1.218 0
1957-01-18 0 1.241 0
1957-01-19 0 1.265 0
1957-01-20 0 1.289 0
1957-01-21 0 1.314 0
1957-01-22 0 1.34 0
1957-01-23 0.05 1.367 0
1957-01-24 0.01 1.395 0
1957-01-25 0.01 1.424 0
1957-01-26 0.02 1.453 0
1957-01-27 0.04 1.483 0
1957-01-28 0.03 1.514 0
1957-01-29 0 1.546 0
1957-01-30 0.01 1.579 0
1957-01-31 0 1.612 0
1957-02-01 0 1.646 0
1957-02-02 0 1.681 0
1957-02-03 0 1.716 0
1957-02-04 0 1.753 0
1957-02-05 0 1.79 0
1957-02-06 0 1.827 0
1957-02-07 0 1.866 0
1957-02-08 0 1.905 0
1957-02-09 0 1.944 0
1957-02-10 0 1.985 0
1957-02-11 0 2.025 0
1957-02-12 0 2.067 0
1957-02-13 0 2.109 0
1957-02-14 0 2.152 0
1957-02-15 0 2.195 0
1957-02-16 0.21 2.239 0
1957-02-17 0.74 2.284 0
1957-02-18 1.63 2.329 4e-04
1957-02-19 0.02 2.375 2e-04
1957-02-20 0.08 2.421 0
1957-02-21 0 2.467 0
1957-02-22 0.09 2.514 0
1957-02-23 0.16 2.562 0
1957-02-24 0.03 2.61 0
1957-02-25 0 2.659 0
1957-02-26 0 2.708 0
1957-02-27 0 2.757 0
1957-02-28 0.66 2.807 0
1957-03-01 9.66 2.857 0
1957-03-02 1.52 2.908 0
1957-03-03 0.1 2.959 0
1957-03-04 0.12 3.01 0
1957-03-05 0.1 3.062 0
1957-03-06 0 3.114 0
1957-03-07 0 3.166 0
1957-03-08 0.03 3.218 0
1957-03-09 0.16 3.271 0
1957-03-10 0 3.324 0
1957-03-11 0 3.378 0
1957-03-12 0 3.431 0
1957-03-13 0 3.485 0
1957-03-14 0.01 3.539 0
1957-03-15 0.02 3.593 0
1957-03-16 0 3.647 0
1957-03-17 0.03 3.702 0
1957-03-18 0.38 3.756 0
1957-03-19 0.15 3.811 0
1957-03-20 12.23 3.866 0
1957-03-21 1.96 3.921 0
1957-03-22 0.03 3.976 0
1957-03-23 0.18 4.031 0
1957-03-24 0 4.086 0
1957-03-25 0.03 4.141 0
1957-03-26 0 4.196 0
1957-03-27 0.02 4.251 0
1957-03-28 0.08 4.306 0
1957-03-29 0.06 4.361 0
1957-03-30 0.17 4.416 0
1957-03-31 0.1 4.471 0
1957-04-01 0.15 4.526 0
1957-04-02 0.17 4.58 0
1957-04-03 0.41 4.635 0
1957-04-04 3.69 4.689 0
1957-04-05 0 4.743 0
1957-04-06 0 4.797 0
1957-04-07 0.02 4.851 0
1957-04-08 0.02 4.905 0
1957-04-09 0.02 4.958 0
1957-04-10 0 5.011 0
1957-04-11 0 5.064 0
1957-04-12 0 5.117 0
1957-04-13 0 5.169 0
1957-04-14 0 5.222 0
1957-04-15 0 5.273 0
1957-04-16 0 5.325 0
1957-04-17 0 5.376 0
1957-04-18 0.14 5.426 0
1957-04-19 0.14 5.477 0
1957-04-20 0.62 5.527 0
1957-04-21 2.1 5.576 0
1957-04-22 5.01 5.625 0.0129
1957-04-23 0.07 5.674 0.0441
1957-04-24 0 5.722 0.0129
1957-04-25 0 5.77 0.0033
1957-04-26 0.27 5.817 0.0024
1957-04-27 3.69 5.864 0.0024
1957-04-28 8.68 5.911 0.0404
1957-04-29 5.17 5.956 0.0331
1957-04-30 0.62 6.002 0.0108
1957-05-01 0.23 6.046 0.0029
1957-05-02 2.43 6.09 4e-04
1957-05-03 1.75 6.134 0.0478
1957-05-04 0.37 6.177 0.1544
1957-05-05 2.41 6.219 0.0257
1957-05-06 0.41 6.261 0.009
1957-05-07 0.4 6.302 0.0028
1957-05-08 0.22 6.343 9e-04
1957-05-09 0.86 6.383 4e-04
1957-05-10 9.06 6.422 0.0048
1957-05-11 4.39 6.461 0.0085
1957-05-12 0 6.498 0.0313
1957-05-13 0 6.536 0.0083
1957-05-14 0.16 6.572 0.0018
1957-05-15 1.11 6.608 6e-04
1957-05-16 0 6.643 2e-04
1957-05-17 0.57 6.677 0
1957-05-18 0.83 6.711 0
1957-05-19 0.41 6.744 0
1957-05-20 0.16 6.776 0
1957-05-21 0 6.807 0
1957-05-22 0.19 6.837 0
1957-05-23 0.05 6.867 0
1957-05-24 0.19 6.896 0
1957-05-25 0.03 6.924 0
1957-05-26 0.45 6.951 0
1957-05-27 1.3 6.978 0.0018
1957-05-28 0.57 7.003 0.0044
1957-05-29 1.25 7.028 4e-04
1957-05-30 5.49 7.052 0.6085
1957-05-31 1.95 7.075 0.2592
1957-06-01 0.15 7.097 0.1324
1957-06-02 0 7.119 0.0368
1957-06-03 0 7.139 0.0184
1957-06-04 0 7.159 0.0092
1957-06-05 0 7.177 0.0018
1957-06-06 0.02 7.195 7e-04
1957-06-07 0.38 7.212 4e-04
1957-06-08 1.3 7.228 4e-04
