Date P PET Q
1972-02-02 11.55 0.98 0.9789
1972-02-03 21.46 1 1.0926
1972-02-04 0 1.02 1.5168
1972-02-05 0 1.041 1.8748
1972-02-06 1.93 1.062 2.0592
1972-02-07 0.02 1.084 2.2129
1972-02-08 0.02 1.106 2.4127
1972-02-09 0.01 1.128 2.5203
1972-02-10 0 1.151 2.3359
1972-02-11 0.55 1.175 1.7212
1972-02-12 5.84 1.199 1.3047
1972-02-13 24.4 1.223 1.3523
1972-02-14 0.11 1.248 1.7519
1972-02-15 0.04 1.273 2.0285
1972-02-16 0.15 1.298 2.1822
1972-02-17 10.56 1.324 2.3359
1972-02-18 18.69 1.351 2.5817
1972-02-19 17.97 1.377 2.9506
1972-02-20 2.3 1.404 3.1811
1972-02-21 0.07 1.432 3.1196
1972-02-22 0.3 1.46 3.1811
1972-02-23 9.82 1.488 3.6114
1972-02-24 7.55 1.516 4.0877
1972-02-25 3.23 1.545 4.0416
1972-02-26 14.73 1.574 3.6728
1972-02-27 0 1.603 3.3962
1972-02-28 0 1.633 3.3655
1972-02-29 0.06 1.663 3.4884
1972-03-01 0.11 1.693 3.8419
1972-03-02 0.87 1.724 4.0416
1972-03-03 10.16 1.755 3.7497
1972-03-04 0.06 1.786 3.1811
1972-03-05 0.01 1.817 2.7047
1972-03-06 0 1.848 2.3512
1972-03-07 0.1 1.88 2.1822
1972-03-08 0.15 1.912 2.1514
1972-03-09 0 1.944 2.1053
1972-03-10 0 1.977 1.8287
1972-03-11 0 2.009 1.506
1972-03-12 0.02 2.042 1.36
1972-03-13 0 2.075 1.274
1972-03-14 4.81 2.108 1.234
1972-03-15 0.1 2.141 1.2402
1972-03-16 22.42 2.175 1.2786
1972-03-17 9.73 2.208 1.5982
1972-03-18 0.1 2.242 2.09
1972-03-19 0 2.276 2.382
1972-03-20 0.04 2.31 2.4895
1972-03-21 0.06 2.344 2.5817
1972-03-22 9.7 2.378 2.6278
1972-03-23 0.45 2.412 2.4895
1972-03-24 0 2.446 2.0592
1972-03-25 0 2.48 1.7673
1972-03-26 0 2.515 1.6443
1972-03-27 0 2.549 1.486
1972-03-28 0.64 2.583 1.3201
1972-03-29 0.04 2.618 1.2202
1972-03-30 1.07 2.652 1.1695
1972-03-31 1.33 2.686 1.1787
1972-04-01 2.46 2.721 1.1771
1972-04-02 3.34 2.755 1.1802
1972-04-03 1.05 2.789 1.1802
1972-04-04 2.61 2.823 1.2094
1972-04-05 0 2.857 1.2033
1972-04-06 0.16 2.892 1.1649
1972-04-07 15.2 2.926 1.1049
1972-04-08 1.05 2.959 1.1956
1972-04-09 0.01 2.993 1.3877
1972-04-10 0.14 3.027 1.5245
1972-04-11 0.05 3.061 1.5521
1972-04-12 0 3.094 1.4999
1972-04-13 12.47 3.127 1.3769
1972-04-14 0.1 3.16 1.317
1972-04-15 2.56 3.193 1.3631
1972-04-16 9.67 3.226 1.4169
1972-04-17 2.43 3.259 1.4353
1972-04-18 0 3.291 1.5029
1972-04-19 0 3.324 1.629
1972-04-20 0.46 3.356 1.6443
1972-04-21 2.08 3.388 1.4906
1972-04-22 35.45 3.419 1.38
1972-04-23 1.61 3.451 1.7519
1972-04-24 0.53 3.482 2.1361
1972-04-25 0.01 3.513 2.3051
1972-04-26 0 3.543 2.4281
1972-04-27 0 3.574 2.6432
1972-04-28 0.01 3.604 2.7508
1972-04-29 0.01 3.634 2.4281
1972-04-30 2.19 3.663 1.6904
1972-05-01 0 3.692 1.2494
1972-05-02 0.03 3.721 1.131
1972-05-03 23.66 3.75 1.1372
1972-05-04 9.34 3.778 1.5828
1972-05-05 0.02 3.806 2.0592
1972-05-06 0 3.834 2.1975
1972-05-07 0 3.861 2.1514
1972-05-08 16.67 3.888 2.1207
1972-05-09 5.12 3.914 2.259
1972-05-10 0.11 3.94 2.2283
1972-05-11 0 3.966 1.9824
1972-05-12 0 3.991 1.7826
1972-05-13 0 4.016 1.629
1972-05-14 27.91 4.04 1.5137
1972-05-15 5.43 4.064 1.7365
1972-05-16 1.81 4.088 2.0592
1972-05-17 8.21 4.111 2.1975
1972-05-18 2 4.134 2.259
1972-05-19 30.84 4.156 2.2898
1972-05-20 2.57 4.178 2.382
1972-05-21 1.14 4.2 2.4895
1972-05-22 9.89 4.221 2.6432
1972-05-23 1.71 4.241 3.2579
1972-05-24 0.97 4.261 4.2107
1972-05-25 0.28 4.281 4.8869
1972-05-26 0 4.3 4.4719
1972-05-27 0 4.318 3.5653
1972-05-28 0.02 4.336 2.6739
1972-05-29 0 4.354 1.7365
1972-05-30 1.96 4.371 1.2386
1972-05-31 20.47 4.387 1.2386
1972-06-01 0.77 4.403 1.8902
1972-06-02 0.01 4.419 2.5971
1972-06-03 0 4.434 2.5356
1972-06-04 4.41 4.448 2.0131
1972-06-05 0.38 4.462 1.3861
1972-06-06 10.77 4.475 1.1341
1972-06-07 0.02 4.488 1.0957
1972-06-08 0 4.5 1.1249
1972-06-09 0.59 4.512 1.1357
1972-06-10 0.74 4.523 1.0342
1972-06-11 0 4.534 0.8467
1972-06-12 0.01 4.544 0.71
1972-06-13 2.09 4.553 0.627
1972-06-14 2.41 4.562 0.6147
1972-06-15 0.28 4.57 0.6623
1972-06-16 4.47 4.578 0.7069
1972-06-17 4.63 4.585 0.6562
1972-06-18 17.1 4.592 0.7238
1972-06-19 1.36 4.598 1.1172
1972-06-20 10.96 4.603 1.0803
1972-06-21 143.31 4.608 1.108
1972-06-22 27.7 4.612 4.2107
1972-06-23 9 4.616 8.8056
1972-06-24 0.63 4.619 15.3675
1972-06-25 0.08 4.621 24.8953
1972-06-26 0.01 4.623 24.2806
1972-06-27 0.31 4.624 18.441
1972-06-28 16.56 4.625 15.3675
1972-06-29 4.11 4.625 7.5301
1972-06-30 2.22 4.625 4.6102
1972-07-01 0.59 4.624 3.5345
1972-07-02 0.25 4.622 2.7661
1972-07-03 0.34 4.62 2.1514
1972-07-04 0.03 4.617 1.5367
1972-07-05 26.56 4.614 1.6751
1972-07-06 0.02 4.61 1.8595
1972-07-07 0.1 4.605 2.0131
1972-07-08 1.47 4.6 1.967
1972-07-09 0.18 4.594 1.7212
1972-07-10 0 4.588 1.463
1972-07-11 0.5 4.581 1.1971
1972-07-12 48.81 4.573 1.0803
1972-07-13 9.72 4.565 1.5521
1972-07-14 0 4.557 2.1053
1972-07-15 0 4.547 2.6432
1972-07-16 3.08 4.538 3.8726
1972-07-17 1.21 4.527 6.8539
1972-07-18 1.86 4.516 6.147
1972-07-19 0.08 4.505 4.4105
1972-07-20 0.19 4.493 2.6278
1972-07-21 0 4.48 1.3539
1972-07-22 0.15 4.467 0.9851
1972-07-23 0.53 4.454 0.8314
1972-07-24 0.64 4.44 0.7361
1972-07-25 0.24 4.425 0.6562
1972-07-26 0.39 4.41 0.6162
1972-07-27 0.16 4.394 0.5747
1972-07-28 0.2 4.378 0.5486
1972-07-29 14.69 4.361 0.5686
1972-07-30 23.19 4.343 0.8821
1972-07-31 3.2 4.326 1.3508
1972-08-01 0 4.307 1.5982
1972-08-02 12.79 4.288 1.6751
1972-08-03 1.48 4.269 1.5229
1972-08-04 13.17 4.249 1.1925
1972-08-05 11.97 4.229 1.2263
1972-08-06 0.11 4.208 1.5014
1972-08-07 0.21 4.187 1.5521
1972-08-08 0.03 4.165 1.5982
1972-08-09 0 4.143 1.5828
1972-08-10 0 4.121 1.0281
1972-08-11 0 4.098 0.6823
1972-08-12 1.64 4.074 0.5794
1972-08-13 4.27 4.05 0.5348
1972-08-14 0.24 4.026 0.5179
1972-08-15 1.02 4.001 0.4964
1972-08-16 0.03 3.976 0.4902
1972-08-17 5.97 3.951 0.4871
1972-08-18 5.44 3.925 0.524
1972-08-19 2.23 3.898 0.5578
1972-08-20 0 3.872 0.5348
1972-08-21 0 3.845 0.4825
1972-08-22 0 3.817 0.441
1972-08-23 0 3.789 0.4149
1972-08-24 0.12 3.761 0.3903
1972-08-25 0.13 3.733 0.3657
1972-08-26 0.01 3.704 0.3473
1972-08-27 0.45 3.675 0.3273
1972-08-28 5.61 3.646 0.3627
1972-08-29 0.05 3.616 0.441
1972-08-30 0 3.586 0.4656
1972-08-31 0 3.556 0.398
1972-09-01 2.54 3.525 0.3427
1972-09-02 9.01 3.494 0.3473
1972-09-03 1.25 3.463 0.398
1972-09-04 0.93 3.432 0.4257
1972-09-05 4.57 3.401 0.4226
1972-09-06 0.6 3.369 0.4211
1972-09-07 0 3.337 0.4226
1972-09-08 0 3.305 0.3919
1972-09-09 0 3.272 0.3458
1972-09-10 0 3.24 0.312
1972-09-11 0 3.207 0.2858
1972-09-12 0.03 3.174 0.2566
1972-09-13 0.06 3.141 0.249
1972-09-14 2.85 3.108 0.2474
1972-09-15 0.36 3.074 0.252
1972-09-16 0.05 3.041 0.2505
1972-09-17 0.08 3.007 0.2474
1972-09-18 12.61 2.973 0.2428
1972-09-19 0.08 2.939 0.2797
1972-09-20 0.28 2.905 0.3181
1972-09-21 5.92 2.871 0.3212
1972-09-22 1.79 2.837 0.355
1972-09-23 0 2.803 0.3488
1972-09-24 0.06 2.769 0.3243
1972-09-25 0 2.734 0.2966
1972-09-26 0.18 2.7 0.2782
1972-09-27 4.02 2.666 0.2643
1972-09-28 0.61 2.631 0.2551
1972-09-29 14.35 2.597 0.2628
1972-09-30 19.48 2.563 0.3258
1972-10-01 0.14 2.528 0.4979
1972-10-02 0 2.494 0.7115
1972-10-03 0 2.46 0.6485
1972-10-04 0.06 2.426 0.5041
1972-10-05 34.96 2.392 0.4088
1972-10-06 32.23 2.358 0.5348
1972-10-07 9.05 2.324 0.9205
1972-10-08 0 2.29 1.3185
1972-10-09 0 2.256 1.526
1972-10-10 0 2.222 1.4799
1972-10-11 0 2.189 1.0496
1972-10-12 0.07 2.155 0.6101
1972-10-13 0.04 2.122 0.4672
1972-10-14 0 2.089 0.4165
1972-10-15 0 2.056 0.3888
1972-10-16 0.45 2.023 0.3627
1972-10-17 1.41 1.99 0.3565
1972-10-18 1.01 1.958 0.355
1972-10-19 18.02 1.925 0.3811
1972-10-20 0.01 1.893 0.521
1972-10-21 0 1.861 0.5947
1972-10-22 0 1.83 0.587
1972-10-23 0.13 1.798 0.5348
1972-10-24 2.12 1.767 0.4779
1972-10-25 1.4 1.736 0.4472
1972-10-26 0 1.706 0.4241
1972-10-27 0.04 1.675 0.4118
1972-10-28 44.69 1.645 0.5133
1972-10-29 6.97 1.615 0.8959
1972-10-30 0 1.586 1.3308
1972-10-31 0.64 1.557 1.6751
1972-11-01 13.94 1.528 2.0131
1972-11-02 0.65 1.499 2.3666
1972-11-03 0.1 1.471 2.4127
1972-11-04 0.87 1.443 1.8748
1972-11-05 0 1.416 1.3508
1972-11-06 0 1.388 1.1264
1972-11-07 4.29 1.361 0.9036
1972-11-08 23.34 1.335 0.9328
1972-11-09 0.04 1.309 1.2924
1972-11-10 0 1.283 1.5321
1972-11-11 0.08 1.258 1.6904
1972-11-12 0 1.233 1.7826
1972-11-13 5.81 1.209 1.8287
1972-11-14 37.82 1.185 1.7519
1972-11-15 1.44 1.161 1.6443
1972-11-16 0.16 1.138 1.8287
1972-11-17 0.7 1.115 2.0439
1972-11-18 0.09 1.093 2.3666
1972-11-19 29.44 1.071 2.9045
1972-11-20 4.83 1.049 3.596
1972-11-21 0.71 1.028 3.6421
1972-11-22 1.55 1.008 3.135
1972-11-23 0.04 0.988 2.9045
1972-11-24 0 0.968 3.1196
1972-11-25 18.08 0.949 3.5345
1972-11-26 6.75 0.931 3.5653
1972-11-27 0.01 0.913 3.0581
1972-11-28 0.17 0.895 2.4895
1972-11-29 0.32 0.878 2.2437
1972-11-30 18.18 0.862 2.4281
1972-12-01 0.2 0.846 2.9352
1972-12-02 0 0.83 3.1196
1972-12-03 0 0.815 2.7661
1972-12-04 0.48 0.801 2.3666
1972-12-05 0.01 0.787 2.2129
1972-12-06 6.7 0.774 2.1514
1972-12-07 0.02 0.761 1.9056
1972-12-08 15.44 0.749 1.5275
1972-12-09 4.05 0.737 1.4922
1972-12-10 7.48 0.726 1.6751
1972-12-11 0.18 0.715 1.798
1972-12-12 0.38 0.705 1.8902
1972-12-13 0.13 0.696 1.9978
1972-12-14 1.17 0.687 2.2129
1972-12-15 16.16 0.679 2.3512
1972-12-16 0.04 0.671 2.3051
1972-12-17 0.01 0.664 2.0131
1972-12-18 0.03 0.657 1.8287
1972-12-19 0.01 0.651 1.7826
1972-12-20 0.77 0.646 1.8287
1972-12-21 16.87 0.641 1.7673
1972-12-22 16.74 0.637 1.7058
1972-12-23 2.34 0.633 1.9209
1972-12-24 0.15 0.63 2.1207
1972-12-25 0.54 0.628 2.3205
1972-12-26 3.29 0.626 2.6586
1972-12-27 0.96 0.625 3.135
1972-12-28 0.35 0.624 3.1964
1972-12-29 0.01 0.624 2.7661
1972-12-30 2.9 0.624 2.1975
1972-12-31 4.77 0.625 1.7673
1973-01-01 0 0.62 1.5367
1973-01-02 0.03 0.629 1.443
1973-01-03 5.39 0.632 1.3846
1973-01-04 9.39 0.635 1.4276
1973-01-05 0 0.639 1.5521
1973-01-06 0.27 0.644 1.6136
1973-01-07 0 0.649 1.6751
1973-01-08 4.17 0.655 1.6904
1973-01-09 2.09 0.661 1.629
1973-01-10 0.15 0.668 1.3831
1973-01-11 0 0.676 1.1987
1973-01-12 0 0.684 1.1065
1973-01-13 0 0.692 1.0757
1973-01-14 0.06 0.702 1.0757
1973-01-15 2.91 0.711 1.0911
1973-01-16 0.17 0.722 1.1218
1973-01-17 0.03 0.733 1.1526
1973-01-18 0.03 0.744 1.1833
1973-01-19 5.26 0.756 1.2017
1973-01-20 0.02 0.769 1.1725
1973-01-21 0 0.782 1.1649
1973-01-22 12.74 0.795 1.1295
1973-01-23 0 0.809 1.0972
1973-01-24 0 0.824 1.0896
1973-01-25 0.06 0.839 1.1771
1973-01-26 0.15 0.855 1.3093
1973-01-27 13.56 0.872 1.4169
1973-01-28 17.46 0.888 1.4476
1973-01-29 1.65 0.906 1.6597
1973-01-30 0.01 0.923 1.9056
1973-01-31 1.37 0.942 1.9978
1973-02-01 0.79 0.961 2.1053
1973-02-02 49.3 0.98 2.4742
1973-02-03 0 1 3.304
1973-02-04 0.01 1.02 3.7189
1973-02-05 0 1.041 3.8419
1973-02-06 6.42 1.062 4.4873
1973-02-07 0.34 1.084 5.4708
1973-02-08 5.58 1.106 5.1788
1973-02-09 0 1.128 4.2261
1973-02-10 0 1.151 3.2425
1973-02-11 0 1.175 2.6278
1973-02-12 0 1.199 2.2129
1973-02-13 0 1.223 1.9209
1973-02-14 14.9 1.248 1.629
1973-02-15 11.05 1.273 1.6136
1973-02-16 0 1.298 1.8748
1973-02-17 0 1.324 2.1668
1973-02-18 0 1.351 2.3512
1973-02-19 0 1.377 2.6432
1973-02-20 0 1.404 3.0274
1973-02-21 0.28 1.432 3.135
1973-02-22 0.23 1.46 2.7815
1973-02-23 0.01 1.488 2.2129
1973-02-24 0 1.516 1.8134
1973-02-25 0 1.545 1.5828
1973-02-26 1.18 1.574 1.4568
1973-02-27 1.5 1.603 1.4369
1973-02-28 0.04 1.633 1.4123
1973-03-01 0.05 1.663 1.3155
1973-03-02 0.22 1.693 1.2432
1973-03-03 15.31 1.724 1.211
1973-03-04 1.87 1.755 1.4246
1973-03-05 6.64 1.786 1.6443
1973-03-06 0.44 1.817 1.7212
1973-03-07 2.17 1.848 1.7058
1973-03-08 4.67 1.88 1.6751
1973-03-09 3.88 1.912 1.6597
1973-03-10 1 1.944 1.6904
1973-03-11 2.77 1.977 1.6443
1973-03-12 0.04 2.009 1.5828
1973-03-13 0.37 2.042 1.5152
1973-03-14 0.71 2.075 1.3846
1973-03-15 0.11 2.108 1.2571
1973-03-16 9.47 2.141 1.1848
1973-03-17 8.98 2.175 1.2217
1973-03-18 0.05 2.208 1.4261
1973-03-19 0 2.242 1.5675
1973-03-20 0.71 2.276 1.629
1973-03-21 12.36 2.31 1.7058
1973-03-22 0.1 2.344 1.8134
1973-03-23 0 2.378 1.8134
1973-03-24 0 2.412 1.7365
1973-03-25 18.27 2.446 1.7058
1973-03-26 6.28 2.48 1.6597
1973-03-27 0.88 2.515 1.629
1973-03-28 0.03 2.549 1.7826
1973-03-29 0.28 2.583 1.9978
1973-03-30 3.89 2.618 2.2898
1973-03-31 13.07 2.652 2.6278
1973-04-01 6.22 2.686 2.6586
1973-04-02 3.88 2.721 2.4127
1973-04-03 0 2.755 2.2283
1973-04-04 12.87 2.789 2.1822
1973-04-05 0 2.823 2.3512
1973-04-06 0.36 2.857 2.4742
1973-04-07 17.38 2.892 2.4127
1973-04-08 11.4 2.926 2.5356
1973-04-09 2.17 2.959 2.8583
1973-04-10 5.47 2.993 3.0428
1973-04-11 0.01 3.027 3.304
1973-04-12 4.75 3.061 3.7804
1973-04-13 0 3.094 3.9802
1973-04-14 0 3.127 3.7036
1973-04-15 0 3.16 3.2118
1973-04-16 0 3.193 2.7661
1973-04-17 0.08 3.226 2.2898
1973-04-18 0.05 3.259 1.8748
1973-04-19 0 3.291 1.5675
1973-04-20 0.01 3.324 1.423
1973-04-21 0 3.356 1.3308
1973-04-22 0 3.388 1.2571
1973-04-23 0.29 3.419 1.191
1973-04-24 0.08 3.451 1.1326
1973-04-25 25.17 3.482 1.0896
1973-04-26 3.85 3.513 1.3032
1973-04-27 35.59 3.543 1.7058
1973-04-28 0.13 3.574 2.3205
1973-04-29 0 3.604 2.72
1973-04-30 0.05 3.634 3.1196
1973-05-01 0 3.663 4.4873
1973-05-02 0 3.692 5.6091
1973-05-03 4.14 3.721 4.9483
1973-05-04 0.01 3.75 3.7804
1973-05-05 0 3.778 2.5356
1973-05-06 0 3.806 1.629
1973-05-07 0.3 3.834 1.2909
1973-05-08 12 3.861 1.1479
1973-05-09 3.02 3.888 1.0665
1973-05-10 0 3.914 1.0496
1973-05-11 0.03 3.94 1.1649
1973-05-12 0 3.966 1.2171
1973-05-13 0.03 3.991 1.0665
1973-05-14 0.13 4.016 0.8821
1973-05-15 1.3 4.04 0.7822
1973-05-16 0.01 4.064 0.7407
1973-05-17 4.9 4.088 0.7207
1973-05-18 0.52 4.111 0.7346
1973-05-19 0 4.134 0.7407
1973-05-20 14.56 4.156 0.7284
1973-05-21 0.45 4.178 0.8652
1973-05-22 0.45 4.2 1.1818
1973-05-23 5.08 4.221 1.3616
1973-05-24 7.32 4.241 1.191
1973-05-25 2.61 4.261 1.0803
1973-05-26 1.25 4.281 1.0281
1973-05-27 5.27 4.3 0.9804
1973-05-28 12.23 4.318 1.0189
1973-05-29 3.58 4.336 1.1433
1973-05-30 0.33 4.354 1.5982
1973-05-31 0 4.371 1.8287
1973-06-01 0 4.387 1.5828
1973-06-02 0 4.403 1.0911
1973-06-03 1.73 4.419 0.7884
1973-06-04 0.63 4.434 0.9205
1973-06-05 0.03 4.448 0.8759
1973-06-06 0.56 4.462 0.6685
1973-06-07 0.01 4.475 0.5502
1973-06-08 0 4.488 0.4979
1973-06-09 0.09 4.5 0.4687
1973-06-10 0 4.512 0.4395
1973-06-11 0 4.523 0.4042
1973-06-12 0.04 4.534 0.3765
1973-06-13 0.55 4.544 0.3427
1973-06-14 0 4.553 0.3243
1973-06-15 0.11 4.562 0.3012
1973-06-16 0.84 4.57 0.2751
1973-06-17 7.87 4.578 0.3043
1973-06-18 7.97 4.585 0.378
1973-06-19 2.82 4.592 0.4211
1973-06-20 0.14 4.598 0.441
1973-06-21 6.82 4.603 0.4257
1973-06-22 5.21 4.608 0.4026
1973-06-23 1.76 4.612 0.4211
1973-06-24 3.08 4.616 0.4764
1973-06-25 0.04 4.619 0.441
1973-06-26 1.84 4.621 0.378
1973-06-27 1.89 4.623 0.3258
1973-06-28 10.17 4.624 0.3073
1973-06-29 3.66 4.625 0.3427
1973-06-30 0.14 4.625 0.3642
1973-07-01 4.55 4.625 0.3243
1973-07-02 1.39 4.624 0.3319
1973-07-03 3.32 4.622 0.3289
1973-07-04 11.9 4.62 0.3012
1973-07-05 1.66 4.617 0.2612
1973-07-06 0.02 4.614 0.2413
1973-07-07 0 4.61 0.2182
1973-07-08 0 4.605 0.232
1973-07-09 0 4.6 0.2167
1973-07-10 15.73 4.594 0.209
1973-07-11 4.61 4.588 0.6885
1973-07-12 0 4.581 0.8483
1973-07-13 0 4.573 0.6808
1973-07-14 0 4.565 0.4718
1973-07-15 6.15 4.557 0.3488
1973-07-16 0.17 4.547 0.2966
1973-07-17 0.82 4.538 0.2797
1973-07-18 0 4.527 0.2643
1973-07-19 0 4.516 0.2351
1973-07-20 2.64 4.505 0.2121
1973-07-21 11.16 4.493 0.1921
1973-07-22 11.22 4.48 0.2735
1973-07-23 3.97 4.467 0.2981
1973-07-24 0.01 4.454 0.3181
1973-07-25 0 4.44 0.3811
1973-07-26 0 4.425 0.3212
1973-07-27 0.02 4.41 0.2582
1973-07-28 0.05 4.394 0.2182
1973-07-29 0.07 4.378 0.1952
1973-07-30 0.02 4.361 0.1752
1973-07-31 4.03 4.343 0.1614
1973-08-01 10.44 4.326 0.2213
1973-08-02 13.19 4.307 0.4979
1973-08-03 10.93 4.288 0.9466
1973-08-04 0 4.269 1.0496
1973-08-05 0 4.249 0.9297
1973-08-06 0.11 4.229 0.6331
1973-08-07 0.76 4.208 0.4364
1973-08-08 0 4.187 0.3365
1973-08-09 0 4.165 0.3043
1973-08-10 0 4.143 0.2597
1973-08-11 0 4.121 0.2136
1973-08-12 0.93 4.098 0.1844
1973-08-13 10.54 4.074 0.1644
1973-08-14 18.21 4.05 0.1629
1973-08-15 2.31 4.026 0.2029
1973-08-16 0.24 4.001 0.3888
1973-08-17 0.85 3.976 0.6086
1973-08-18 22.38 3.951 0.587
1973-08-19 0.89 3.925 0.4318
1973-08-20 24.67 3.898 0.3581
1973-08-21 30.82 3.872 0.6961
1973-08-22 3.36 3.845 1.7826
1973-08-23 0 3.817 2.4895
1973-08-24 0.03 3.789 2.4434
1973-08-25 0.03 3.761 1.6904
1973-08-26 0 3.733 1.3923
1973-08-27 0 3.704 1.1818
1973-08-28 0 3.675 0.6316
1973-08-29 0 3.646 0.4533
1973-08-30 0 3.616 0.3688
1973-08-31 0 3.586 0.312
1973-09-01 0 3.556 0.2782
1973-09-02 0.66 3.525 0.2505
1973-09-03 4.22 3.494 0.2336
1973-09-04 0.75 3.463 0.2244
1973-09-05 0.12 3.432 0.2121
1973-09-06 0.66 3.401 0.2059
1973-09-07 0.08 3.369 0.2121
1973-09-08 0.2 3.337 0.2198
1973-09-09 0.16 3.305 0.2136
1973-09-10 0 3.272 0.1982
1973-09-11 0 3.24 0.1798
1973-09-12 0 3.207 0.1629
1973-09-13 0.36 3.174 0.1521
1973-09-14 39.19 3.141 0.1798
1973-09-15 0 3.108 0.3873
1973-09-16 0.61 3.074 0.481
1973-09-17 0.14 3.041 0.4564
1973-09-18 0.26 3.007 0.3734
1973-09-19 0.02 2.973 0.2935
1973-09-20 0 2.939 0.2397
1973-09-21 0 2.905 0.2059
1973-09-22 0.01 2.871 0.189
1973-09-23 12.2 2.837 0.1859
1973-09-24 0.36 2.803 0.2566
1973-09-25 0.01 2.769 0.3243
1973-09-26 0.06 2.734 0.3934
1973-09-27 0.02 2.7 0.3504
1973-09-28 0 2.666 0.2904
1973-09-29 7.08 2.631 0.2413
1973-09-30 0.43 2.597 0.2228
1973-10-01 9.43 2.563 0.2013
1973-10-02 47.03 2.528 0.249
1973-10-03 0 2.494 0.8421
1973-10-04 0 2.46 1.3493
1973-10-05 0 2.426 1.3892
1973-10-06 0 2.392 1.0834
1973-10-07 0 2.358 0.7592
1973-10-08 3.94 2.324 0.4779
1973-10-09 0.07 2.29 0.3796
1973-10-10 0.13 2.256 0.3473
1973-10-11 0.22 2.222 0.3335
1973-10-12 0 2.189 0.3227
1973-10-13 0 2.155 0.3027
1973-10-14 0.01 2.122 0.2782
1973-10-15 0 2.089 0.2536
1973-10-16 0 2.056 0.232
1973-10-17 0 2.023 0.2151
1973-10-18 0 1.99 0.2029
1973-10-19 0 1.958 0.1906
1973-10-20 0 1.925 0.1875
1973-10-21 0 1.893 0.1859
1973-10-22 0 1.861 0.1829
1973-10-23 0 1.83 0.1813
1973-10-24 0.24 1.798 0.1844
1973-10-25 0 1.767 0.1859
1973-10-26 0 1.736 0.1875
1973-10-27 0.01 1.706 0.189
1973-10-28 0.4 1.675 0.1829
1973-10-29 18.86 1.645 0.2075
1973-10-30 2.04 1.615 0.315
1973-10-31 4.32 1.586 0.3427
1973-11-01 0.02 1.557 0.3903
1973-11-02 0 1.528 0.398
1973-11-03 0 1.499 0.3581
1973-11-04 0 1.471 0.312
1973-11-05 14.9 1.443 0.3104
1973-11-06 0 1.416 0.4257
1973-11-07 0.09 1.388 0.4533
1973-11-08 2.72 1.361 0.4395
1973-11-09 4.47 1.335 0.4549
1973-11-10 0 1.309 0.481
1973-11-11 0 1.283 0.4733
1973-11-12 0 1.258 0.4195
1973-11-13 0 1.233 0.3765
1973-11-14 0 1.209 0.3458
1973-11-15 0 1.185 0.3304
1973-11-16 0.03 1.161 0.315
1973-11-17 0 1.138 0.2966
1973-11-18 0.26 1.115 0.2812
1973-11-19 1.81 1.093 0.2797
1973-11-20 0.02 1.071 0.3043
1973-11-21 0.19 1.049 0.3073
1973-11-22 0 1.028 0.3043
1973-11-23 0.05 1.008 0.3089
1973-11-24 0.09 0.988 0.3012
1973-11-25 1.69 0.968 0.3012
1973-11-26 1.46 0.949 0.2981
1973-11-27 6.17 0.931 0.2997
1973-11-28 9.57 0.913 0.3535
1973-11-29 0 0.895 0.4764
1973-11-30 0 0.878 0.5071
1973-12-01 0 0.862 0.4918
1973-12-02 0 0.846 0.4303
1973-12-03 0 0.83 0.3688
1973-12-04 0 0.815 0.3535
1973-12-05 25.87 0.801 0.3688
1973-12-06 0.01 0.787 0.461
1973-12-07 0 0.774 1.0757
1973-12-08 17.46 0.761 1.3062
1973-12-09 20.09 0.749 1.2294
1973-12-10 0.07 0.737 1.2294
1973-12-11 0.87 0.726 1.4599
1973-12-12 0 0.715 1.6136
1973-12-13 9.82 0.705 1.6443
1973-12-14 0.13 0.696 1.7519
1973-12-15 1.23 0.687 1.5229
1973-12-16 21.76 0.679 1.1771
1973-12-17 7.41 0.671 1.1095
1973-12-18 0.58 0.664 1.0957
1973-12-19 0.16 0.657 1.0926
1973-12-20 30.4 0.651 1.0665
1973-12-21 14.73 0.646 1.5521
1973-12-22 2.02 0.641 2.5356
1973-12-23 0.27 0.637 3.0581
1973-12-24 0 0.633 3.2118
1973-12-25 0.05 0.63 4.18
1973-12-26 7.72 0.628 5.1327
1973-12-27 0.04 0.626 4.6717
1973-12-28 0 0.625 3.6421
1973-12-29 0.2 0.624 2.6893
1973-12-30 1.51 0.624 2.1361
1973-12-31 19.47 0.624 2.0439
1974-01-01 0.34 0.62 2.4127
1974-01-02 0.48 0.629 2.6125
1974-01-03 4.88 0.632 2.3973
1974-01-04 4.82 0.635 2.3359
1974-01-05 0 0.639 2.5664
1974-01-06 0.36 0.644 2.5356
1974-01-07 1.88 0.649 2.2129
1974-01-08 0.01 0.655 1.8595
1974-01-09 11.35 0.661 1.6443
1974-01-10 3.47 0.668 1.629
1974-01-11 4.14 0.676 1.629
1974-01-12 0.07 0.684 1.629
1974-01-13 0 0.692 1.5675
1974-01-14 0 0.702 1.4845
1974-01-15 0 0.711 1.4092
1974-01-16 0 0.722 1.3185
1974-01-17 0 0.733 1.2033
1974-01-18 0 0.744 1.1403
1974-01-19 0.06 0.756 1.1157
1974-01-20 0 0.769 1.0481
1974-01-21 17.45 0.782 1.0189
1974-01-22 0.74 0.795 1.1526
1974-01-23 0 0.809 1.2294
1974-01-24 5.18 0.824 1.2755
1974-01-25 2.37 0.839 1.403
